Term ID	Label	Parent Term	Definition	GECKO Category	Internal ID	Suggested Categories	Comment
EB:0000041	Answerset.answersetAgreementDate	Answerset	Answerset agreement date	date and time-related information			
EB:0000042	Answerset.answersetStartedDate	Answerset		date and time-related information			
EB:0000043	Answerset.answersetFinishedDate	Answerset		date and time-related information			
EB:0000044	Answerset.isFirst	Answerset	First answerset	date and time-related information			
EB:0000045	Answerset.isLast	Answerset	Last answerset	date and time-related information			
EB:0000046	Answerset.visitNumber	Answerset	answerset/visit number	date and time-related information			
EB:0000047	Answerset.ageAtAgreement	Answerset	age of answerset agreement date	date and time-related information			
EB:0000048	Answerset.ageGroupAtAgreement	Answerset	1[18-19]; 2[20-24]; 3[25-29]; 4[30-34]; 5[35-39]	date and time-related information			
EB:0000049	Answerset.questionnaireType	Answerset	1[First survey]; 2[Repeated survey]	survey administration			
EB:0000050	Answerset.questionnaireForm	Answerset		survey administration			
EB:0000051	Answerset.questionnaireLanguage	Answerset	et[Estonian]; ru[Russian]	survey administration			
EB:0000052	Answerset.questionnaireStatus	Answerset	1[Unfinished]; 2[Finished]	survey administration			
EB:0000053	Answerset.agreementSigningTime	Answerset		date and time-related information			
EB:0000054	Answerset.participationInResearchOther	Answerset		survey administration			
EB:0000055	Nationality.nationality	Nationality	Nationality What is your nationality? 1[Estonian]; 2[Russian]; 3[Ukrainian]; 4[Belarusian]; 5[Finnish]				
EB:0000056	Nationality.nationalityOther	Nationality					
EB:0000057	Nationality.motherTongue	Nationality	Mother tongue What is your mother tongue? 1[Estonian]; 2[Russian]; 3[Ukrainian]; 4[Belarusian]; 5[Finnish]	native language			
EB:0000058	Nationality.motherTongueOther	Nationality		native language			
EB:0000059	Education.isStudying	Education	Are you studying somewhere? 1[No]; 2[In grade]; 3[In primary classes]; 4[In high school]; 5[In vocational educational institution]	education			
EB:0000060	Education.highestEducationLevel	Education	Higest level of education What is your highest level of education? 1[I don't have elementary education]; 2[Have completed elementary education]; 3[Have graduated from junior-high]; 4[Have graduated from high school]; 5[Have completed community college education]	education			
EB:0000061	Education.generalEducation	Education	1[I don't have elementary education]; 2[Have completed elementary education]; 3[Have graduated from junior-high]; 4[Have graduated from high school]; 5[Have completed community college education]	education			
EB:0000062	Work.hasWorked3Months	Work	Have you ever earned your living for more than three month?	occupation			
EB:0000063	Work.isWorking	Work	Do you have a job right now?	occupation			
EB:0000064	Work.currentOccupation	Work	What is your professional status right now? 1[Legislators, senior officials and managers]; 11[Legislators and senior officials]; 111[Legislators]; 1110[Legislators]; 112[Senior goverment officials]	occupation			
EB:0000065	Work.currentOccupationType	Work	1[Legislators, senior officials and managers]; 11[Legislators and senior officials]; 111[Legislators]; 1110[Legislators]; 112[Senior goverment officials]	occupation			
EB:0000066	Work.hoursPerWeek	Work	How many hours in week do you usually work?	occupation			
EB:0000067	Work.currentOccupationStartingYear	Work	When did you start working on your current job?	occupation			
EB:0000068	Work.physActivityCurrentOccupation	Work	How much physical effort does your current job take? How much physical effort does your current job take? 1[Most of the time I am sitting]; 2[Most of the time I am standing up or walking, no special physical effort]; 3[Most of the time I am standing up and walking, which requires special physical effort]; 4[My work requires special physical effort]	physical activity history			
EB:0000069	Work.isMainOccupation	Work	Has your current professional status been your main professional status (the occupation you have kept the longest)?	occupation			
EB:0000070	Work.mainOccupation	Work	Which has been your main professional status (the occupation you have kept the longest)? 1[Legislators, senior officials and managers]; 11[Legislators and senior officials]; 111[Legislators]; 1110[Legislators]; 112[Senior goverment officials]	occupation			
EB:0000071	Work.mainOccupationType	Work	1[Legislators, senior officials and managers]; 11[Legislators and senior officials]; 111[Legislators]; 1110[Legislators]; 112[Senior goverment officials]	occupation			
EB:0000072	Work.mainOccupationStartingYear	Work		occupation			
EB:0000073	Work.mainOccupationEndingYear	Work		occupation			
EB:0000074	Work.yearsInMainOccupation	Work	How many years did you keep your main professional status?	occupation			
EB:0000075	Work.physicalActivityMainOccupation	Work	How would you describe the amount of the physical effort in your main professional status? How would you describe the amount of the physical effort in your main professional status? 1[Most of the time I am sitting]; 2[Most of the time I am standing up or walking, no special physical effort]; 3[Most of the time I am standing up and walking, which requires special physical effort]; 4[My work requires special physical effort]	physical activity history			
EB:0000076	Work.hoursPerWeekMainOccupation	Work	How many hours in a week did you usually work?	occupation			
EB:0000077	Work.reasonForNotWorking	Work	What is the reason your are not working? I`m ... 1[Old-age pensioner]; 2[Disability pensioner]; 3[Pupil or student]; 4[Member of the armed forces]; 5[Home-maker]	occupation			
EB:0000078	SeveralReasonsForNotWorking.unemployed	Work	1[Old-age pensioner]; 2[Disability pensioner]; 3[Pupil or student]; 4[Member of the armed forces]; 5[Home-maker]	occupation			
EB:0000079	PhysicalActivities.doesPhysicalExercise	PhysicalActivities	Have you done or are doing physical exercise (Sunday sports)?	physical activity history			
EB:0000080	PhysicalActivities.hasDoneProfessionalSport	PhysicalActivities	Have you been active in professional sport in ages 18-40? 1[No]; 2[I have]; 3[I am]	physical activity history			
EB:0000081	PhysicalActivities.hasDoneProfessionalSportV1	PhysicalActivities	Have you been active in professional sport in ages 25-40?	physical activity history			
EB:0000082	PhysicalActivities.hoursPerWeekPhysicalExercises	PhysicalActivities		physical activity history			
EB:0000083	PhysicalActivities.hoursPerDayPhyscalActivities	PhysicalActivities		physical activity history			
EB:0000084	PhysicalExercise.code	PhysicalActivities	What are the main types ( max 3) of physical exercise you experience? 1[Bicycling]; 1009[Mountain bike]; 1010[Bicycling, < 10 mph, leisure, to work or for pleasure]; 2[Heavy athletics, trainers/exerciser]; 2010[Bicyling, stationary]	physical activity history			
EB:0000085	PhysicalExercise.practicesNow	PhysicalActivities	Do you still practice it?	physical activity history			
EB:0000086	PhysicalExercise.lastTrainingTime	PhysicalActivities	How many times a week do you practice it? 1[Today]; 2[Yesterday]; 3[Several days ago]	physical activity history			
EB:0000087	PhysicalExercise.timesPerWeek	PhysicalActivities	How many times a week do you practice it?	physical activity history			
EB:0000088	PhysicalExercise.lengthOfPractice	PhysicalActivities	How long do you usually practice it?	physical activity history			
EB:0000089	PhysicalExercise.lengthOfPracticeMinutes	PhysicalActivities		physical activity history			
EB:0000090	PhysicalExercise.yearsOfPractice	PhysicalActivities	How many years have you been practicing it?	physical activity history			
EB:0000091	ProfessionalSportPast.code	PhysicalActivities	Which have been the main (max 3) physical exercises you have been doing? 1[Bicycling]; 1009[Mountain bike]; 1010[Bicycling, < 10 mph, leisure, to work or for pleasure]; 2[Heavy athletics, trainers/exerciser]; 2010[Bicyling, stationary]	physical activity history			
EB:0000092	ProfessionalSportPast.yearsOfPractice	PhysicalActivities	For how many years have you been practicing it?	physical activity history			
EB:0000093	ProfessionalSport.code	PhysicalActivities	What are the main types ( max 3) of physical exercise you experience? 1[Bicycling]; 1009[Mountain bike]; 1010[Bicycling, < 10 mph, leisure, to work or for pleasure]; 2[Heavy athletics, trainers/exerciser]; 2010[Bicyling, stationary]	physical activity history			
EB:0000094	ProfessionalSport.timesPerWeek	PhysicalActivities	How many times a week do you practice it?	physical activity history			
EB:0000095	ProfessionalSport.lengthOfPractice	PhysicalActivities	How long do you usually practice it?	physical activity history			
EB:0000096	ProfessionalSport.lengthOfPracticeMinutes	PhysicalActivities		physical activity history			
EB:0000097	ProfessionalSport.yearsOfPractice	PhysicalActivities	How many years have you been practicing it?	physical activity history			
EB:0000098	ProfessionalSport.lastTrainingTime	PhysicalActivities	1[Today]; 2[Yesterday]; 3[Several days ago]	physical activity history			
EB:0000099	SpareTimeActivities.speedwalkingPerWeek	PhysicalActivities	Speed walking	physical activity history			
EB:0000100	SpareTimeActivities.moderateWalkingPerWeek	PhysicalActivities	Moderate speed walking	physical activity history			
EB:0000101	SpareTimeActivities.slowWalkingPerWeek	PhysicalActivities	Slow walking	physical activity history			
EB:0000102	SpareTimeActivities.makingFoodPerWeek	PhysicalActivities	Making food	lifestyle and behaviours			
EB:0000103	SpareTimeActivities.shoppingPerWeek	PhysicalActivities	Shopping	lifestyle and behaviours			
EB:0000104	SpareTimeActivities.cleaningPerWeek	PhysicalActivities	Cleaning	lifestyle and behaviours			
EB:0000105	SpareTimeActivities.laundryPerWeek	PhysicalActivities	Doing laundry and ironing	lifestyle and behaviours			
EB:0000106	SpareTimeActivities.childcarePerWeek	PhysicalActivities	Taking care of kids	lifestyle and behaviours			
EB:0000107	SpareTimeActivities.elderlyCarePerWeek	PhysicalActivities	Taking care of the elderly or the disabled persons	lifestyle and behaviours			
EB:0000108	SpareTimeActivities.gardeningPerWeek	PhysicalActivities	Gardening or cleaning snow	physical activity history			
EB:0000109	SpareTimeActivities.householdRepairPerWeek	PhysicalActivities	Household repairworks	lifestyle and behaviours			
EB:0000110	SpareTimeActivities.physicalExercisePerWeek	PhysicalActivities	Physical exercise	physical activity history			
EB:0000111	SpareTimeActivities.watchingTvPerWeek	PhysicalActivities	Watching TV and movies	lifestyle and behaviours			
EB:0000112	SpareTimeActivities.readingPerWeek	PhysicalActivities	Reading	lifestyle and behaviours			
EB:0000113	SpareTimeActivities.totalHours	PhysicalActivities		lifestyle and behaviours			
EB:0000114	EatingHabits.coffeePerDay	EatingHabits	How many cups of coffee do you usually drink in a day?	dietary history			
EB:0000115	EatingHabits.teaPerDay	EatingHabits	How many cups of tea do you usually drink in a day?	dietary history			
EB:0000116	EatingHabits.breadPerDay	EatingHabits	How many slices of black bread do you usually eat in a day?	dietary history			
EB:0000117	EatingHabits.whiteBreadPerDay	EatingHabits	How many slices of white bread do you usually eat in a day?	dietary history			
EB:0000118	EatingHabits.eatingHabit	EatingHabits	Taking into account your nutritional habits, are you a person who eats: 7[All kinds of food]; 6[All kinds of food, except for example red meat]; 5[All kinds of food, except for example fish]; 8[All kinds of food, except fresh milk and fresh cream]; 4[Some fish in addition to vegetarian food ]	dietary history			
EB:0000119	EatingHabits.addsSalt	EatingHabits	Do you usually add some salt to the foodstuff after preparation? 1[Always]; 2[Often]; 3[Sometimes]; 4[Rarely]; 5[Never]	dietary history			
EB:0000120	EatingHabits.eatingPreferences1	EatingHabits	1[Absolutely disagree]; 2[Generally disagree]; 3[Rather disagree]; 4[Neutral]; 5[Rather agree]	dietary history			
EB:0000121	EatingHabits.eatingPreferences2	EatingHabits	1[Absolutely disagree]; 2[Generally disagree]; 3[Rather disagree]; 4[Neutral]; 5[Rather agree]	dietary history			
EB:0000122	EatingHabits.eatingPreferences3	EatingHabits	1[Absolutely disagree]; 2[Generally disagree]; 3[Rather disagree]; 4[Neutral]; 5[Rather agree]	dietary history			
EB:0000123	EatingHabits.eatingPreferences4	EatingHabits	1[Absolutely disagree]; 2[Generally disagree]; 3[Rather disagree]; 4[Neutral]; 5[Rather agree]	dietary history			
EB:0000124	EatingHabits.eatingPreferences5	EatingHabits	1[Absolutely disagree]; 2[Generally disagree]; 3[Rather disagree]; 4[Neutral]; 5[Rather agree]	dietary history			
EB:0000125	EatingHabits.eatingPreferences6	EatingHabits	1[Absolutely disagree]; 2[Generally disagree]; 3[Rather disagree]; 4[Neutral]; 5[Rather agree]	dietary history			
EB:0000126	EatingHabits.eatingPreferences7	EatingHabits	1[Absolutely disagree]; 2[Generally disagree]; 3[Rather disagree]; 4[Neutral]; 5[Rather agree]	dietary history			
EB:0000127	EatingHabits.eatingPreferences8	EatingHabits	1[Absolutely disagree]; 2[Generally disagree]; 3[Rather disagree]; 4[Neutral]; 5[Rather agree]	dietary history			
EB:0000128	EatingHabits.eatingPreferences9	EatingHabits	1[Absolutely disagree]; 2[Generally disagree]; 3[Rather disagree]; 4[Neutral]; 5[Rather agree]	dietary history			
EB:0000129	EatingHabits.eatingPreferences10	EatingHabits	1[Absolutely disagree]; 2[Generally disagree]; 3[Rather disagree]; 4[Neutral]; 5[Rather agree]	dietary history			
EB:0000130	EatingHabitsLastWeek.foods	EatingHabits	1[Potatoes]; 2[Rice, pasta]; 3[Porrage, mysli, flakes]; 4[Milk products]; 5[Fish]	dietary history			
EB:0000131	EatingHabitsLastWeek.numberOfTimes	EatingHabits	1[Did not eat any]; 2[On 1-2 days]; 3[On 3-5 days]; 4[On 6-7 days]	dietary history			
EB:0000132	EatingHabitsLastWeek.numberOfTimesPrecise	EatingHabits	1[Never]; 2[1 day]; 3[2 days]; 4[3 days]; 5[4 days]	dietary history			
EB:0000133	Smoking.hasSmoked	Smoking	Have you ever been smoking (more than just one time experience)?	tobacco use history			
EB:0000134	Smoking.hasSmokedRegularly	Smoking		tobacco use history			
EB:0000135	Smoking.smokingRegularlyAge	Smoking	How old were you when you started to smoke regularly?	tobacco use history			
EB:0000136	Smoking.yearsSmokedRegularly	Smoking		tobacco use history			
EB:0000137	Smoking.hasSmokedLast12Months	Smoking	Have you been smoking in the last 12 month?	tobacco use history			
EB:0000138	Smoking.yearsSmokedLikeLast12Months	Smoking	For how many years have you been consuming tobacco products in such a way?	tobacco use history			
EB:0000139	Smoking.smokingLastYearCharacteristic	Smoking	Have you been consuming the same amount of tobacco products during all the whole period of being a smoker?	tobacco use history			
EB:0000140	Smoking.smokingLastYearCharacteristicV1	Smoking		tobacco use history			
EB:0000141	Smoking.yearLastSmoked	Smoking	When did you last smoke a cigarette?	tobacco use history			
EB:0000142	Smoking.monthLastSmoked	Smoking		tobacco use history			
EB:0000143	Smoking.yearCurrentAmount	Smoking		tobacco use history			
EB:0000144	Smoking.monthCurrentAmount	Smoking		tobacco use history			
EB:0000145	Smoking.yearsSmokedLikeUsually	Smoking	For how many years did you consume this amount of tobacco products?	tobacco use history			
EB:0000146	Smoking.majorSmokingPeriodStartingYear	Smoking		tobacco use history			
EB:0000147	Smoking.majorSmokingPeriodStartingMonth	Smoking		tobacco use history			
EB:0000148	Smoking.hasUsedChewingTobacco	Smoking	1[Yes]; 2[No]	tobacco use history			
EB:0000149	Smoking.hoursPerDayInSmokyRoom	Smoking	How many hours in a day do you spend in a room, where someone smokes?	tobacco use history			
EB:0000150	Smoking.smokeUnitLast12Months	Smoking		tobacco use history			
EB:0000151	Smoking.smokeUnitUsually	Smoking		tobacco use history			
EB:0000152	Smoking.smokeUnitLastMonth	Smoking		tobacco use history			
EB:0000153	Smoking.smokeUnitYearBeforeQuitting	Smoking		tobacco use history			
EB:0000154	Smoking.smokeUnitbeforeCurrentAmount	Smoking		tobacco use history			
EB:0000155	Smoking.smokeUnitPackYears	Smoking		tobacco use history			
EB:0000156	Smoking.smokingStatus	Smoking	1[Never]; 2[Former]; 3[Current]; 4[Unknown]	tobacco use history			
EB:0000157	Smoking.yearsSmokedTotal	Smoking		tobacco use history			
EB:0000158	TobaccoLast12Months.smokeProd	Smoking	tobacco product 1[Filtered cigarettes]; 2[Non-filtered cigarettes]; 3[Cigars]; 4[Pipes]; 5[E-cigarettes]	tobacco use history			
EB:0000159	TobaccoLast12Months.perDay	Smoking	Times a day	tobacco use history			
EB:0000160	TobaccoLast12Months.perWeek	Smoking	Times a week	tobacco use history			
EB:0000161	TobaccoLast12Months.perMonth	Smoking	Times a month	tobacco use history			
EB:0000162	TobaccoUsually.smokeProd	Smoking	tobacco product 1[Filtered cigarettes]; 2[Non-filtered cigarettes]; 3[Cigars]; 4[Pipes]; 5[E-cigarettes]	tobacco use history			
EB:0000163	TobaccoUsually.perDay	Smoking	Times a day	tobacco use history			
EB:0000164	TobaccoUsually.perWeek	Smoking	Times a week	tobacco use history			
EB:0000165	TobaccoUsually.perMonth	Smoking	Times a month	tobacco use history			
EB:0000166	TobaccoLastMonth.smokeProd	Smoking	tobacco product 1[Filtered cigarettes]; 2[Non-filtered cigarettes]; 3[Cigars]; 4[Pipes]; 5[E-cigarettes]	tobacco use history			
EB:0000167	TobaccoLastMonth.perDay	Smoking	Times a day	tobacco use history			
EB:0000168	TobaccoLastMonth.perWeek	Smoking	Times a week	tobacco use history			
EB:0000169	TobaccoLastMonth.perMonth	Smoking	Times a month	tobacco use history			
EB:0000170	TobaccoYearBeforeQuitting.smokeProd	Smoking	tobacco product 1[Filtered cigarettes]; 2[Non-filtered cigarettes]; 3[Cigars]; 4[Pipes]; 5[E-cigarettes]	tobacco use history			
EB:0000171	TobaccoYearBeforeQuitting.perDay	Smoking	Times a day	tobacco use history			
EB:0000172	TobaccoYearBeforeQuitting.perWeek	Smoking	Times a week	tobacco use history			
EB:0000173	TobaccoYearBeforeQuitting.perMonth	Smoking	Times a month	tobacco use history			
EB:0000174	TobaccoBeforeCurrentAmount.smokeProd	Smoking	tobacco product 1[Filtered cigarettes]; 2[Non-filtered cigarettes]; 3[Cigars]; 4[Pipes]; 5[E-cigarettes]	tobacco use history			
EB:0000175	TobaccoBeforeCurrentAmount.perDay	Smoking	Times a day	tobacco use history			
EB:0000176	TobaccoBeforeCurrentAmount.perWeek	Smoking	Times a week	tobacco use history			
EB:0000177	TobaccoBeforeCurrentAmount.perMonth	Smoking	Times a month	tobacco use history			
EB:0000178	Alcohol.alcoholConsumptionStatus	Alcohol	1[Never]; 2[Former]; 3[Current]; 4[Unknown]	alcohol use history			
EB:0000179	Alcohol.alcoholConsumptionStyle	Alcohol	1[Never consumed alcohol]; 2[Former consumer of alcohol]; 30[Consumes alcohol: amount unknown]; 31[Low alcohol consumption (up to 1 unit per week for women / up to 2 units per week for men)]; 32[Moderate alcohol consumption (up to 1 unit per day for women / up to 2 units per day for men)]	alcohol use history			
EB:0000180	Alcohol.hasUsedAlcohol	Alcohol	Have you ever consumed any alcoholic drinks, such as beer, wine, liquor, vodka for more than just getting the taste?	alcohol use history			
EB:0000181	Alcohol.ageOfFirstConsumption	Alcohol	How old were you when you first drank half a litre of beer, 100 ml of wine, 40 ml of liqueur at 20% vol or 40 ml of any type of fortified alcohol?	alcohol use history			
EB:0000182	Alcohol.frequencyOfConsumption	Alcohol	How often do you usually consume alcoholic drinks? 1[4 or more time a week]; 2[2-3 times a week]; 7[Once a week]; 3[2-4 times a month]; 4[Once a month]	alcohol use history			
EB:0000183	Alcohol.alcoholConsumptionLastYear	Alcohol	Have you consumed any alcoholic drinks in the last 12 months?	alcohol use history			
EB:0000184	Alcohol.alcoholUnitPerDayLastYear	Alcohol		alcohol use history			
EB:0000185	Alcohol.yearsUsedAlcoholLikeLastYear	Alcohol		alcohol use history			
EB:0000186	Alcohol.alcoholUseLastYearCharacteristic	Alcohol	Have you consumed alcohol in the abovementioned way all the time you have been consuming alcohol?	alcohol use history			
EB:0000187	Alcohol.alcoholUnitPerDayUsually	Alcohol		alcohol use history			
EB:0000188	Alcohol.yearsUsedAlcoholLikeUsually	Alcohol	For how many years have you behaved in the abovementioned way?	alcohol use history			
EB:0000189	Alcohol.yearsAlcoholUsedTotal	Alcohol		alcohol use history			
EB:0000190	Alcohol.otherDrugs	Alcohol	In addition to alcohol and tobacco, have you used any other drugs?	alcohol use history			
EB:0000191	AlcoholUseFrequencyLastYear.drinks	Alcohol	alcohol product 1[Beer (0.5 l)]; 2[Wine (100 ml)]; 3[Fortified wine, vermouth and liqueur (alcohol at 20% vol)]; 4[Fortified alcoholic drinks (40 ml)]	alcohol use history			
EB:0000192	AlcoholUseFrequencyLastYear.perDay	Alcohol	Times a day	alcohol use history			
EB:0000193	AlcoholUseFrequencyLastYear.perWeek	Alcohol	Times a week	alcohol use history			
EB:0000194	AlcoholUseFrequencyLastYear.perMonth	Alcohol	Times a month	alcohol use history			
EB:0000195	AlcoholUseFrequencyLastYear.perYear	Alcohol	Times a year	alcohol use history			
EB:0000196	AlcoholUseFrequencyUsually.drinks	Alcohol	alcohol product 1[Beer (0.5 l)]; 2[Wine (100 ml)]; 3[Fortified wine, vermouth and liqueur (alcohol at 20% vol)]; 4[Fortified alcoholic drinks (40 ml)]	alcohol use history			
EB:0000197	AlcoholUseFrequencyUsually.perDay	Alcohol	Times a day	alcohol use history			
EB:0000198	AlcoholUseFrequencyUsually.perWeek	Alcohol	Times a week	alcohol use history			
EB:0000199	AlcoholUseFrequencyUsually.perMonth	Alcohol	Times a month	alcohol use history			
EB:0000200	AlcoholUseFrequencyUsually.perYear	Alcohol	Times a year	alcohol use history			
EB:0000201	AlcoholUseFrequencyLastMonth.drinks	Alcohol	alcohol product 1[Beer (0.5 l)]; 2[Wine (100 ml)]; 3[Fortified wine, vermouth and liqueur (alcohol at 20% vol)]; 4[Fortified alcoholic drinks (40 ml)]	alcohol use history			
EB:0000202	AlcoholUseFrequencyLastMonth.perDay	Alcohol	Times a day	alcohol use history			
EB:0000203	AlcoholUseFrequencyLastMonth.perWeek	Alcohol	Times a week	alcohol use history			
EB:0000204	AlcoholUseFrequencyLastMonth.perMonth	Alcohol	Times a month	alcohol use history			
EB:0000205	AlcoholUseFrequencyLastMonth.perYear	Alcohol	Times a year	alcohol use history			
EB:0000206	OtherDrugs.hasUsedOtherDrugs	OtherDrugs		medication			
EB:0000207	OtherDrugs.usingOtherDrugs	OtherDrugs	1[Yes]; 2[No]; 3[Doesn't want to answer]	medication			
EB:0000208	OtherDrugs.otherDrugs	OtherDrugs		medication			
EB:0000209	Narcotics.psychoactiveDrugs	OtherDrugs	"1[Stimulants]; 10[amphetamines]; 11[et:""speed""]; 12[et:""kiirus""]; 2[Cocaine]"	recreational drug history			
EB:0000210	Narcotics.usedRegularity	OtherDrugs	1[Regularly]; 2[Few times]; 3[Once]; 4[Doesn't want to specify]	recreational drug history			
EB:0000211	Sleep.workInShiftsLast3Months	Sleep	Have you worked in any kind of shift-work schedule the last 3 months?	sleep history			
EB:0000212	SleepWorkdays.bedTime	Sleep	On work days, or on the evening before: What time do you go to bed (24 hour scale, 23.00 instead of 11.00 p.m)?	sleep history			
EB:0000213	SleepWorkdays.preparingForSleepTime	Sleep	What time do you start to prepare going to sleep (for example switch off the lights in bedroom)?	sleep history			
EB:0000214	SleepWorkdays.minutesToFallAsleep	Sleep	How many minutes it takes until you fall asleep?	sleep history			
EB:0000215	SleepWorkdays.wakeupTime	Sleep	What time do you wake up?	sleep history			
EB:0000216	SleepWorkdays.wakeupAlarm	Sleep	Do you wake up before alarmclock or with the alarmclock rings? 1[Before the alarm]; 2[With the alarm]	sleep history			
EB:0000217	SleepWorkdays.minutesToGetUp	Sleep	After how many minutes do you finally wake up?	sleep history			
EB:0000218	SleepWorkdays.timeSpentInDaylight	Sleep	On average, how long per day, do you spend outside exposed to daylight ?	sleep history			
EB:0000219	SleepDaysOff.bedTime	Sleep	On free days, or on the evening before: What time do you go to bed?	sleep history			
EB:0000220	SleepDaysOff.preparingForSleepTime	Sleep	What time do you start to prepare going to sleep (for example switch off the lights in bedroom)?	sleep history			
