Term ID	Label	Parent Term	Definition	GECKO Category	Internal ID	Suggested Categories	Comment
CANPATH:0000087	Age at first diagnosis of asthma		Age of the participant at first diagnosis of asthma.	respiratory system diseases|life stage/time point	DIS_ASTHMA_AGE		
CANPATH:0000088	Currently under treatment for asthma		Indicator of whether the participant is currently under treatment for asthma.	respiratory system diseases	DIS_ASTHMA_TX		
CANPATH:0000089	Lifetime occurrence of emphysema		Occurrence of emphysema at any point during the life of the participant.	respiratory system diseases	DIS_EMPHYSEMA_EVER		
CANPATH:0000090	Age at first diagnosis of emphysema		Age of the participant at first diagnosis of emphysema.	respiratory system diseases|life stage/time point	DIS_EMPHYSEMA_AGE		
CANPATH:0000091	Currently under treatment for emphysema		Indicator of whether the participant is currently under treatment for emphysema.	respiratory system diseases	DIS_EMPHYSEMA_TX		
CANPATH:0000092	Lifetime occurrence of chronic bronchitis		Occurrence of chronic bronchitis at any point during the life of the participant.	respiratory system diseases	DIS_CB_EVER		
CANPATH:0000093	Age at first diagnosis of chronic bronchitis		Age of the participant at first diagnosis of chronic bronchitis.	respiratory system diseases|life stage/time point	DIS_CB_AGE		
CANPATH:0000094	Currently under treatment for chronic bronchitis		Indicator of whether the participant is currently under treatment for chronic bronchitis.	respiratory system diseases	DIS_CB_TX		
CANPATH:0000095	Lifetime occurrence of chronic obstructive pulmonary disease		Occurrence of chronic obstructive pulmonary disease at any point during the life of the participant.	respiratory system diseases	DIS_COPD_EVER		
CANPATH:0000096	Age at first diagnosis of chronic obstructive pulmonary disease		Age of the participant at first diagnosis of chronic obstructive pulmonary disease.	respiratory system diseases|life stage/time point	DIS_COPD_AGE		
CANPATH:0000097	Currently under treatment for chronic obstructive pulmonary disease		Indicator of whether the participant is currently under treatment for chronic obstructive pulmonary disease.	respiratory system diseases	DIS_COPD_TX		
CANPATH:0000098	Lifetime occurrence of major depression		Occurrence of major depression at any point during the life of the participant.	mental and behaviour disorders	DIS_DEP_EVER		
CANPATH:0000099	Age at first diagnosis of major depression onset		Age of the participant at first diagnosis of major depression.	mental and behaviour disorders|life stage/time point	DIS_DEP_AGE		
CANPATH:0000100	Lifetime occurrence of diabetes		Occurrence of diabetes at any point during the life of the participant.	endocrine system diseases	DIS_DIAB_EVER		
CANPATH:0000101	Lifetime diabetes type		Type of diabetes diagnosed  (type 1 or type 2 or gestational diabetes - female only).	endocrine system diseases	DIS_DIAB_TYPE		
CANPATH:0000102	Age at first diagnosis of diabetes		Age of the participant at first diagnosis of diabetes.	endocrine system diseases|life stage/time point	DIS_DIAB_AGE		
CANPATH:0000103	Currently under treatment for diabetes		Indicator of whether the participant is currently under treatment for diabetes.	endocrine system diseases	DIS_DIAB_TX		
CANPATH:0000104	Lifetime occurrence of liver cirrhosis		Occurrence of liver cirrhosis at any point during the life of the participant.	endocrine system diseases	DIS_LC_EVER		
CANPATH:0000105	Age at first diagnosis of liver cirrhosis		Age of the participant at first diagnosis of liver cirrhosis.	endocrine system diseases|life stage/time point	DIS_LC_AGE		
CANPATH:0000106	Lifetime occurrence of chronic hepatitis		Occurrence of chronic hepatitis at any point during the life of the participant.	endocrine system diseases	DIS_CH_EVER		
CANPATH:0000107	Age at first diagnosis of chronic hepatitis		Age of the participant at first diagnosis of chronic hepatitis.	endocrine system diseases|life stage/time point	DIS_CH_AGE		
CANPATH:0000108	Lifetime occurrence of Crohn's disease		Occurrence of Crohn's disease at any point during the life of the participant.	endocrine system diseases	DIS_CROHN_EVER		
CANPATH:0000109	Age at first diagnosis of Crohn's disease		Age of the participant at first diagnosis of Crohn's disease.	endocrine system diseases|life stage/time point	DIS_CROHN_AGE		
CANPATH:0000110	Lifetime occurrence of ulcerative colitis		Occurrence of ulcerative colitis at any point during the life of the participant.	endocrine system diseases	DIS_UC_EVER		
CANPATH:0000111	Age at first diagnosis of ulcerative colitis		Age of the participant at first diagnosis of ulcerative colitis.	endocrine system diseases|life stage/time point	DIS_UC_AGE		
CANPATH:0000112	Lifetime occurrence of irritable bowel syndrome		Occurrence of irritable bowel syndrome at any point during the life of the participant.	endocrine system diseases	DIS_IBS_EVER		
CANPATH:0000113	Age at first diagnosis of irritable bowel syndrome		Age of the participant at first diagnosis of irritable bowel syndrome.	endocrine system diseases|life stage/time point	DIS_IBS_AGE		
CANPATH:0000114	Lifetime occurrence of eczema		Occurrence of eczema at any point during the life of the participant.	skin and subcutaneous tissue diseases	DIS_ECZEMA_EVER		
CANPATH:0000115	Age at first diagnosis of eczema		Age of the participant at first diagnosis of eczema.	skin and subcutaneous tissue diseases|life stage/time point	DIS_ECZEMA_AGE		
CANPATH:0000116	Lifetime occurrence of systemic lupus erythematosus		Occurrence of systemic lupus erythematosus at any point during the life of the participant.	immune system diseases	DIS_SLE_EVER		
CANPATH:0000117	Age at first diagnosis of systemic lupus erythematosus		Age of the participant at first diagnosis of systemic lupus erythematosus.	immune system diseases|life stage/time point	DIS_SLE_AGE		
CANPATH:0000118	Lifetime occurrence of psoriasis		Occurrence of psoriasis at any point during the life of the participant.	skin and subcutaneous tissue diseases	DIS_PS_EVER		
CANPATH:0000119	Age at first diagnosis of psoriasis		Age of the participant at first diagnosis of psoriasis	skin and subcutaneous tissue diseases|life stage/time point	DIS_PS_AGE		
CANPATH:0000120	Lifetime occurrence of multiple sclerosis		Occurrence of multiple sclerosis at any point during the life of the participant.	nervous system disorders	DIS_MS_EVER		
CANPATH:0000121	Age at first diagnosis of multiple sclerosis		Age of the participant at first diagnosis of multiple sclerosis.	nervous system disorders|life stage/time point	DIS_MS_AGE		
CANPATH:0000122	Lifetime occurrence of osteoporosis		Occurrence of osteoporosis at any point during the life of the participant.	musculoskeletal system diseases	DIS_OP_EVER		
CANPATH:0000123	Age at first diagnosis of osteoporosis		Age of the participant at first diagnosis of osteoporosis.	musculoskeletal system diseases|life stage/time point	DIS_OP_AGE		
CANPATH:0000124	Lifetime occurrence of arthritis		Occurrence of arthritis at any point during the life of the participant.	musculoskeletal system diseases	DIS_ARTHRITIS_EVER		
CANPATH:0000125	Age at first diagnosis of arthritis		Age of the participant at first diagnosis of arthritis.	musculoskeletal system diseases|life stage/time point	DIS_ARTHRITIS_AGE		
CANPATH:0000126	Arthritis type (rheumatoid arthritis, osteoarthritis, other type of arthritis)		Type of arthritis diagnosed (rheumatoid arthritis or osteoarthritis or other type of arthritis). The participant could specify what other type of arthritis in an open text variable.	musculoskeletal system diseases	DIS_ARTHRITIS_TYPE1		
CANPATH:0000127	Arthritis type (rheumatoid arthritis, osteoarthritis, other type of arthritis)		Type of arthritis diagnosed (rheumatoid arthritis or osteoarthritis or other type of arthritis). The participant could specify what other type of arthritis in an open text variable.	musculoskeletal system diseases	DIS_ARTHRITIS_TYPE2		
CANPATH:0000128	Arthritis type (rheumatoid arthritis, osteoarthritis, other type of arthritis)		Type of arthritis diagnosed (rheumatoid arthritis or osteoarthritis or other type of arthritis). The participant could specify what other type of arthritis in an open text variable.	musculoskeletal system diseases	DIS_ARTHRITIS_TYPE3		
CANPATH:0000129	Lifetime occurrence of arthritis, other specify		Name of other type of arthritis diagnosed. The following arthritis type were collected (rheumatoid arthritis, osteoarthritis and other type). The participant could specify what other type of arthritis in an open variable.	musculoskeletal system diseases	DIS_ARTHRITIS_TYPE_OTSP		
CANPATH:0000130	Lifetime occurrence of cancer		Occurrence of cancer at any point during the life of the participant.	cancer	DIS_CANCER_EVER		
CANPATH:0000131	Cancer 1: Type		Type of cancer diagnosed.	cancer	DIS_CANCER1		
CANPATH:0000132	Cancer 1: Type, other specify		Name of other type of cancer diagnosed.	cancer	DIS_CANCER1_OTSP		
CANPATH:0000133	Cancer 1: Age at first diagnosis		Age of the participant at cancer first diagnosis.	cancer|life stage/time point	DIS_CANCER1_AGE		
CANPATH:0000134	Cancer 1: Ever treated		Indicator of whether the participant ever received a treatment for the cancer diagnosed.	cancer	DIS_CANCER1_TX		
CANPATH:0000135	Cancer 1: Ever treated with chemotherapy		Indicator of whether the participant ever received chemotherapy for the cancer diagnosed.	medication	DIS_CANCER1_TX_CHEMO		
CANPATH:0000136	Cancer 1: Ever treated with radiation		Indicator of whether the participant ever received radiation treatment for the cancer diagnosed.	radiological interventions	DIS_CANCER1_TX_RAD		
CANPATH:0000137	Cancer 1: Ever treated with surgery		Indicator of whether the participant ever had a surgery for the cancer diagnosed.	surgical interventions	DIS_CANCER1_TX_SURG		
CANPATH:0000138	Cancer 1: Ever treated with other treatment		Indicator of whether the participant ever received other treatments for the cancer diagnosed.	non-pharmacological interventions	DIS_CANCER1_TX_OTHER		
CANPATH:0000139	Cancer 1: Ever treated with other treatment, other specify		Name of the other treatment received for the cancer diagnosed.	non-pharmacological interventions	DIS_CANCER1_TX_OTSP		
CANPATH:0000140	Cancer 2: Type		Type of cancer diagnosed.	cancer	DIS_CANCER2		
CANPATH:0000141	Cancer 2: Type, other specify		Name of other type of cancer diagnosed.	cancer	DIS_CANCER2_OTSP		
CANPATH:0000142	Cancer 2: Age at first diagnosis		Age of the participant at cancer first diagnosis.	cancer|life stage/time point	DIS_CANCER2_AGE		
CANPATH:0000143	Cancer 2: Ever treated		Indicator of whether the participant ever received a treatment for the cancer diagnosed.	cancer	DIS_CANCER2_TX		
CANPATH:0000144	Cancer 2: Ever treated with chemotherapy		Indicator of whether the participant ever received chemotherapy for the cancer diagnosed.	medication	DIS_CANCER2_TX_CHEMO		
CANPATH:0000145	Cancer 2: Ever treated with radiation		Indicator of whether the participant ever received radiation treatment for the cancer diagnosed.	radiological interventions	DIS_CANCER2_TX_RAD		
CANPATH:0000146	Cancer 2: Ever treated with surgery		Indicator of whether the participant ever had a surgery for the cancer diagnosed.	surgical interventions	DIS_CANCER2_TX_SURG		
CANPATH:0000147	Cancer 2: Ever treated with other treatment		Indicator of whether the participant ever received other treatments for the cancer diagnosed.	non-pharmacological interventions	DIS_CANCER2_TX_OTHER		
CANPATH:0000148	Cancer 2: Ever treated with other treatment, other specify		Name of the other treatment received for the cancer diagnosed.	non-pharmacological interventions	DIS_CANCER2_TX_OTSP		
CANPATH:0000149	Cancer 3: Type		Type of cancer diagnosed.	cancer	DIS_CANCER3		
CANPATH:0000150	Cancer 3: Type, other specify		Name of other type of cancer diagnosed.	cancer	DIS_CANCER3_OTSP		
CANPATH:0000151	Cancer 3: Age at first diagnosis		Age of the participant at cancer first diagnosis.	cancer|life stage/time point	DIS_CANCER3_AGE		
CANPATH:0000152	Cancer 3: Ever treated		Indicator of whether the participant ever received a treatment for the cancer diagnosed.	cancer	DIS_CANCER3_TX		
CANPATH:0000153	Cancer 3: Ever treated with chemotherapy		Indicator of whether the participant ever received chemotherapy for the cancer diagnosed.	medication	DIS_CANCER3_TX_CHEMO		
CANPATH:0000154	Cancer 3: Ever treated with radiation		Indicator of whether the participant ever received radiation treatment for the cancer diagnosed.	radiological interventions	DIS_CANCER3_TX_RAD		
CANPATH:0000155	Cancer 3: Ever treated with surgery		Indicator of whether the participant ever had a surgery for the cancer diagnosed.	surgical interventions	DIS_CANCER3_TX_SURG		
CANPATH:0000156	Cancer 3: Ever treated with other treatment		Indicator of whether the participant ever received other treatments for the cancer diagnosed.	non-pharmacological interventions	DIS_CANCER3_TX_OTHER		
CANPATH:0000157	Cancer 3: Ever treated with other treatment, other specify		Name of the other treatment received for the cancer diagnosed.	non-pharmacological interventions	DIS_CANCER3_TX_OTSP		
CANPATH:0000158	Cancer 4: Type		Type of cancer diagnosed.	cancer	DIS_CANCER4		
CANPATH:0000159	Cancer 4: Type, other specify		Name of other type of cancer diagnosed.	cancer	DIS_CANCER4_OTSP		
CANPATH:0000160	Cancer 4: Age at first diagnosis		Age of the participant at cancer first diagnosis.	cancer|life stage/time point	DIS_CANCER4_AGE		
CANPATH:0000161	Cancer 4: Ever treated		Indicator of whether the participant ever received a treatment for the cancer diagnosed.	cancer	DIS_CANCER4_TX		
CANPATH:0000162	Cancer 4: Ever treated with chemotherapy		Indicator of whether the participant ever received chemotherapy for the cancer diagnosed.	medication	DIS_CANCER4_TX_CHEMO		
CANPATH:0000163	Cancer 4: Ever treated with radiation		Indicator of whether the participant ever received radiation treatment for the cancer diagnosed.	radiological interventions	DIS_CANCER4_TX_RAD		
CANPATH:0000164	Cancer 4: Ever treated with surgery		Indicator of whether the participant ever had a surgery for the cancer diagnosed.	surgical interventions	DIS_CANCER4_TX_SURG		
CANPATH:0000165	Cancer 4: Ever treated with other treatment		Indicator of whether the participant ever received other treatments for the cancer diagnosed.	non-pharmacological interventions	DIS_CANCER4_TX_OTHER		
CANPATH:0000166	Cancer 4: Ever treated with other treatment, other specify		Name of the other treatment received for the cancer diagnosed.	non-pharmacological interventions	DIS_CANCER4_TX_OTSP		
CANPATH:0000167	Cancer 5: Type		Type of cancer diagnosed.	cancer	DIS_CANCER5		
CANPATH:0000168	Cancer 5: Type, other specify		Name of other type of cancer diagnosed.	cancer	DIS_CANCER5_OTSP		
CANPATH:0000169	Cancer 5: Age at first diagnosis		Age of the participant at cancer first diagnosis.	cancer|life stage/time point	DIS_CANCER5_AGE		
CANPATH:0000170	Cancer 5: Ever treated		Indicator of whether the participant ever received a treatment for the cancer diagnosed.	cancer	DIS_CANCER5_TX		
CANPATH:0000171	Cancer 5: Ever treated with chemotherapy		Indicator of whether the participant ever received chemotherapy for the cancer diagnosed.	medication	DIS_CANCER5_TX_CHEMO		
CANPATH:0000172	Cancer 5: Ever treated with radiation		Indicator of whether the participant ever received radiation treatment for the cancer diagnosed.	radiological interventions	DIS_CANCER5_TX_RAD		
CANPATH:0000173	Cancer 5: Ever treated with surgery		Indicator of whether the participant ever had a surgery for the cancer diagnosed.	surgical interventions	DIS_CANCER5_TX_SURG		
CANPATH:0000174	Cancer 5: Ever treated with other treatment		Indicator of whether the participant ever received other treatments for the cancer diagnosed.	non-pharmacological interventions	DIS_CANCER5_TX_OTHER		
CANPATH:0000175	Cancer 5: Ever treated with other treatment, other specify		Name of the other treatment received for the cancer diagnosed.	non-pharmacological interventions	DIS_CANCER5_TX_OTSP		
CANPATH:0000176	Cancer 6: Type		Type of cancer diagnosed.	cancer	DIS_CANCER6		
CANPATH:0000177	Cancer 6: Type, other specify		Name of other type of cancer diagnosed.	cancer	DIS_CANCER6_OTSP		
CANPATH:0000178	Cancer 6: Age at first diagnosis		Age of the participant at cancer first diagnosis.	cancer|life stage/time point	DIS_CANCER6_AGE		
CANPATH:0000179	Cancer 6: Ever treated		Indicator of whether the participant ever received a treatment for the cancer diagnosed.	cancer	DIS_CANCER6_TX		
CANPATH:0000180	Cancer 6: Ever treated with chemotherapy		Indicator of whether the participant ever received chemotherapy for the cancer diagnosed.	medication	DIS_CANCER6_TX_CHEMO		
CANPATH:0000181	Cancer 6: Ever treated with radiation		Indicator of whether the participant ever received radiation treatment for the cancer diagnosed.	radiological interventions	DIS_CANCER6_TX_RAD		
CANPATH:0000182	Cancer 6: Ever treated with surgery		Indicator of whether the participant ever had a surgery for the cancer diagnosed.	surgical interventions	DIS_CANCER6_TX_SURG		
CANPATH:0000183	Cancer 6: Ever treated with other treatment		Indicator of whether the participant ever received other treatments for the cancer diagnosed.	non-pharmacological interventions	DIS_CANCER6_TX_OTHER		
CANPATH:0000184	Cancer 6: Ever treated with other treatment, other specify		Name of the other treatment received for the cancer diagnosed.	non-pharmacological interventions	DIS_CANCER6_TX_OTSP		
CANPATH:0000185	Family history of high blood pressure		Occurrence of high blood pressure at any point during the life of the participant's relatives (father, mother, siblings and children).	family history of disease	DIS_HBP_FAM_EVER		
CANPATH:0000186	Family history of myocardial infarction		Occurrence of myocardial infarction at any point during the life of the participant's relatives (father, mother, siblings and children).	family history of disease	DIS_MI_FAM_EVER		
