Term ID	Label	Parent Term	Definition	GECKO Category	Internal ID	Suggested Categories	Comment
VZ:0000217	Number Home Bred Beer			alcohol use history	NumberHomeBredBeer		
VZ:0000218	Number Alcohol Imported			alcohol use history	NumberAlcoholImported		
VZ:0000219	Number Alcohol Forbidden			alcohol use history	NumberAlcoholForbidden		
VZ:0000220	Number of Alcohol Untaxed			alcohol use history	NumberAlcoholUntaxed		
VZ:0000221	Number of Times On TB Treatment			associated disease(s)	NumberTBTxEver		
VZ:0000222	TB Completion Date			associated disease(s)|date and time-related information	LastTBDateCompletion		
VZ:0000223	Cough Duration			signs and symptoms	CoughDuration		
VZ:0000224	Cough Sputum			other biosample type	CoughSputum		
VZ:0000225	Fever Duration			signs and symptoms	FeverDuration		
VZ:0000226	Night Sweats Duration			signs and symptoms	NightSweatsDuration		
VZ:0000227	Weight Loss Number			signs and symptoms	WeightLossNumber		
VZ:0000228	Date of First HIV Positive Result			date and time-related information|diseases	HIVPosResult1stDate		
VZ:0000229	Date Of ART Initiation			date and time-related information|medication	ARTInitiationDate		
VZ:0000230	Number of Times ART Defaulted			medication	ARTDefaultTimes		
VZ:0000231	Date of Last HIV Negative Result			date and time-related information	LastHIVNegResultDate		
VZ:0000232	Medication 1			medication	Medication1		
VZ:0000233	Medication 2			medication	Medication2		
VZ:0000234	Medication 3			medication	Medication3		
VZ:0000235	Medication 4			medication	Medication4		
VZ:0000236	Medication 5			medication	Medication5		
VZ:0000237	Medication 6			medication	Medication6		
VZ:0000238	Medication 7			medication	Medication7		
VZ:0000239	Medication 8			medication	Medication8		
VZ:0000240	Medication 1 Start Date			medication	Medication1StartDate		
VZ:0000241	Medication 2 Start Date			medication	Medication2StartDate		
VZ:0000242	Medication 3 Start Date			medication	Medication3StartDate		
VZ:0000243	Medication 4 Start Date			medication	Medication4StartDate		
VZ:0000244	Medication 5 Start Date			medication	Medication5StartDate		
VZ:0000245	Medication 6 Start Date			medication	Medication6StartDate		
VZ:0000246	Medication 7 Start Date			medication	Medication7StartDate		
VZ:0000247	Medication 8 Start Date			medication	Medication8StartDate		
VZ:0000248	Medication 9 Start Date			medication	Medication9StartDate		
VZ:0000249	Concurrent Medication 1			medication	ConcurrMed1		
VZ:0000250	Concurrent Medication 2			medication	ConcurrMed2		
VZ:0000251	Concurrent Medication 3			medication	ConcurrMed3		
VZ:0000252	Concurrent Medication 4			medication	ConcurrMed4		
VZ:0000253	Concurrent Medication 5			medication	ConcurrMed5		
VZ:0000254	Concurrent Medication Indication 1			medication	ConcurrMedIndica1		
VZ:0000255	Concurrent Medication Indication 2			medication	ConcurrMedIndica2		
VZ:0000256	Concurrent Medication Indication 3			medication	ConcurrMedIndica3		
VZ:0000257	Concurrent Medication Indication 4			medication	ConcurrMedIndica4		
VZ:0000258	Concurrent Medication Indication 5			medication	ConcurrMedIndica5		
VZ:0000259	Concurrent Medication 1 Start Date			medication	ConcurrMed1StartDate		
VZ:0000260	Concurrent Medication 2 Start Date			medication	ConcurrMed2StartDate		
VZ:0000261	Concurrent Medication 3 Start Date			medication	ConcurrMed3StartDate		
VZ:0000262	Concurrent Medication 4 Start Date			medication	ConcurrMed4StartDate		
VZ:0000263	Concurrent Medication 5 Start Date			medication	ConcurrMed5StartDate		
VZ:0000264	Taking Concurrent Medication 5			medication	ConcurrMed5Curr		
VZ:0000265	Adherence Concurrent Medication 1			medication	ConcurrMed1Adher		
VZ:0000266	Time Last Meal			dietary history	TimeLastMeal		
VZ:0000267	Date of Last Menstrual			reproduction	LastMenstrualDate		
VZ:0000268	Food Voucher Id			dietary history	FoodVoucherId		
VZ:0000269	Food Pack Id			dietary history	FoodPackId		
VZ:0000270	Not All Complete Reasons			survey administration	NotAllCompleteReaons		
VZ:0000271	SST1			other biosample type	SST1		
VZ:0000272	EDT1			other biosample type	EDT1		
VZ:0000273	EDT2			other biosample type	EDT2		
VZ:0000274	EDT3_1			other biosample type	EDT3_1		
VZ:0000275	EDT3_2			other biosample type	EDT3_2		
VZ:0000276	PAX1			other biosample type	PAX1		
VZ:0000277	Ssp1			other biosample type	Ssp1		
VZ:0000278	SSPBottle			other biosample type	SSPBottle		
VZ:0000279	Swab Sample1 Collected Id			saliva|unique identifiers	SwabSample1CollectedId		
VZ:0000280	Swab Sample2 Collected Id			saliva|unique identifiers	SwabSample2CollectedId		
VZ:0000281	Urine Sample Collected Id			urine|unique identifiers	UrineSampleCollectedId		
VZ:0000282	Urine Sample Collected Id			urine|unique identifiers	UrineSampleCollectedId		
VZ:0000283	pregnancy Test Device Id			reproduction|unique identifiers	PregTestDeviceId		
VZ:0000284	Chest X Ray Radiologist Conclusion			physiological measurements	CxrRadiologistConclusion		
VZ:0000285	Medical Officer LungFields			physiological measurements	MOLungField		
VZ:0000286	Radiologist LungFields			physiological measurements	RadiologistLungField		
VZ:0000287	Refused Urine Sample COllection			survey administration	UrineRefusal		
VZ:0000288	Height in Cm			height	HeightCm		
VZ:0000289	Weight in Kg			weight	WeightKg		
VZ:0000290	Waist Circumference in Cm			anthropometry	WaistCircumferenceCm		
VZ:0000291	BP Cuff Size			anthropometry	BPCuffSize		
VZ:0000292	BP First Systolic			blood pressure	BPFirstSystolic		
VZ:0000293	BP First Diastolic			blood pressure	BPFirstDiastolic		
VZ:0000294	BP Second Systolic			blood pressure	BPSecondSystolic		
VZ:0000295	BP Second Diastolic			blood pressure	BPSecondDiastolic		
VZ:0000296	BP Third Systolic			blood pressure	BPThirdSystolic		
VZ:0000297	BP Third Diastolic			blood pressure	BPThirdDiastolic		
VZ:0000298	BP Forth Systolic			blood pressure	BPForthSystolic		
VZ:0000299	BP Forth Diastolic			blood pressure	BPForthDiastolic		
VZ:0000300	BP Lowest Systolic			blood pressure	LowestBpSystolic		
VZ:0000301	BP Lowest Diastolic			blood pressure	LowestBpDiastolic		
VZ:0000302	Hip Circumference			anthropometry	HipCircumference		
VZ:0000303	Arm Circumference			anthropometry	ArmCircumference		
VZ:0000304	Heart Rate First Reading			heart rate (HR)	HeartRateFirstReading		
VZ:0000305	Heart Rate Second Reading			heart rate (HR)	HeartRateSecondReading		
VZ:0000306	Heart RateThird Reading			heart rate (HR)	HeartRateThirdReading		
VZ:0000307	Heart Rate Forth Reading			heart rate (HR)	HeartRateForthReading		
VZ:0000308	Pregnant			reproduction	Pregnant		
VZ:0000309	CXR proposed diagnostic-ActiveTB			diseases	ActiveTB		
VZ:0000310	CXR proposed diagnostic-OldTB			diseases	OldTB		
VZ:0000311	CXR proposed diagnostic-ProbableTB			diseases	ProbableTB		
VZ:0000312	CXR proposed diagnostic-OtherInfection			diseases	OtherInfection		
VZ:0000313	CXR proposed diagnostic-InflammatoryDisorder			diseases	InflammatoryDisorder		
VZ:0000314	CXR proposed diagnostic-Neoplasm			cancer	Neoplasm		
VZ:0000315	CXR proposed diagnostic-Trauma			diseases	Trauma		
VZ:0000316	CXR proposed diagnostic-CongenitalAbnormality			diseases	CongenitalAbnormality		
VZ:0000317	CXR proposed diagnostic-CardiacDisorder			cardiovascular diseases	CardiacDisorder		
VZ:0000318	CXR proposed diagnostic-VascularDisorder			cardiovascular diseases	VascularDisorder		
VZ:0000319	CXR proposed diagnostic-DegenerativeDisorder			diseases	DegenerativeDisorder		
VZ:0000320	CXR pattern Left lung field & pleura			physiological measurements	LeftLung		
VZ:0000321	CXR pattern Right lung field & pleura			physiological measurements	RightLung		
VZ:0000322	TB Diagnostic Other			diseases	TBDiagnosticOther		
VZ:0000323	Medical Officer Diagnostic TB Diagnostic Other			diseases	MOTBDiagnosticOther		
VZ:0000324	Radiologist Left Lung Normal			physiological measurements	RadLeftLungNormal		
VZ:0000325	Radiologist Left Lung Consolidation			physiological measurements	RadLeftLungConsolid		
VZ:0000326	Radiologist Left Lung Cavitation			physiological measurements	RadLeftLungCavitation		
VZ:0000327	Radiologist Left Lung Nodules			physiological measurements	RadLeftLungNodules		
VZ:0000328	Radiologist Left Lung Mass			physiological measurements	RadLeftLungMass		
VZ:0000329	Radiologist Left Lung ReticularOpacities			physiological measurements	RadLeftLungReticular		
VZ:0000330	Radiologist Left Lung Fibrosis			physiological measurements	RadLeftLungFibrosis		
VZ:0000331	Radiologist Left Lung Calcification			physiological measurements	RadLeftLungCalcification		
VZ:0000332	Radiologist Left Lung Pleural Thickening			physiological measurements	RadLeftLungPleuralThick		
VZ:0000333	Radiologist Left Lung PleuralEffusion			physiological measurements	RadLeftLungPleuralEffusion		
VZ:0000334	Radiologist Left Lung Node Enlargement			physiological measurements	RadLeftLungNodeEnlarge		
VZ:0000335	Radiologist Left Lung Other			physiological measurements	RadLeftLungOther		
VZ:0000336	Radiologist Right Lung Normal			physiological measurements	RadRightLungNormal		
VZ:0000337	Radiologist Right Lung Consolidation			physiological measurements	RadRightLungConsolid		
VZ:0000338	Radiologist Right Lung Cavitation			physiological measurements	RadRightLungCavitation		
VZ:0000339	Radiologist Right Lung Nodules			physiological measurements	RadRightLungNodules		
VZ:0000340	Radiologist Right Lung Mass			physiological measurements	RadRightLungMass		
VZ:0000341	Radiologist Right Lung ReticularOpacities			physiological measurements	RadRightLungReticular		
VZ:0000342	Radiologist Right Lung Fibrosis			physiological measurements	RadRightLungFibrosis		
VZ:0000343	Radiologist Right Lung Calcification			physiological measurements	RadRightLungCalcification		
