Term ID	Label	Parent Term	Definition	GECKO Category	Internal ID	Suggested Categories	Comment
GS:0000020	alcoholic units from sherry collected at R1, per wk	Alcohol_v1	alcoholic units from sherry collected at R1, per wk	alcohol use history	R1alcoholsherryunits		
GS:0000021	alcoholic units from sherry at age 18-24 collected at R1, per wk	Alcohol_v1	alcoholic units from sherry at age 18-24 collected at R1, per wk	alcohol use history	R1alcoholsherryunits18		
GS:0000022	alcoholic units from sherry at age 25-49 collected at R1, per wk	Alcohol_v1	alcoholic units from sherry at age 25-49 collected at R1, per wk	alcohol use history	R1alcoholsherryunits25		
GS:0000023	alcoholic units from sherry at age 50+ collected at R1, per wk	Alcohol_v1	alcoholic units from sherry at age 50+ collected at R1, per wk	alcohol use history	R1alcoholsherryunits50		
GS:0000024	alcoholic units from spirits collected at R1, per wk	Alcohol_v1	alcoholic units from spirits collected at R1, per wk	alcohol use history	R1alcoholspiritunits		
GS:0000025	alcoholic units from spirits at age 18-24 collected at R1, per wk	Alcohol_v1	alcoholic units from spirits at age 18-24 collected at R1, per wk	alcohol use history	R1alcoholspiritunits18		
GS:0000026	alcoholic units from spirits at age 25-49 collected at R1, per wk	Alcohol_v1	alcoholic units from spirits at age 25-49 collected at R1, per wk	alcohol use history	R1alcoholspiritunits25		
GS:0000027	alcoholic units from spirits at age 50+ collected at R1, per wk	Alcohol_v1	alcoholic units from spirits at age 50+ collected at R1, per wk	alcohol use history	R1alcoholspiritunits50		
GS:0000028	never, current or past drinker at R1	Alcohol_v1	never, current or past drinker at R1	alcohol use history	R1alcoholstatus		
GS:0000029	alcoholic units collected at R1, per wk	Alcohol_v1	alcoholic units collected at R1, per wk	alcohol use history	R1alcoholunits		
GS:0000030	alcoholic units at age 18-24 collected at R1, per wk	Alcohol_v1	alcoholic units at age 18-24 collected at R1, per wk	alcohol use history	R1alcoholunits18		
GS:0000031	alcoholic units at age 25-49 collected at R1, per wk	Alcohol_v1	alcoholic units at age 25-49 collected at R1, per wk	alcohol use history	R1alcoholunits25		
GS:0000032	alcoholic units at age 50+ collected at R1, per wk	Alcohol_v1	alcoholic units at age 50+ collected at R1, per wk	alcohol use history	R1alcoholunits50		
GS:0000033	alcoholic units from white wine collected at R1, per wk	Alcohol_v1	alcoholic units from white wine collected at R1, per wk	alcohol use history	R1alcoholwhiteunits		
GS:0000034	alcoholic units from white wine at age 18-24 collected at R1, per wk	Alcohol_v1	alcoholic units from white wine at age 18-24 collected at R1, per wk	alcohol use history	R1alcoholwhiteunits18		
GS:0000035	alcoholic units from white wine at age 25-49 collected at R1, per wk	Alcohol_v1	alcoholic units from white wine at age 25-49 collected at R1, per wk	alcohol use history	R1alcoholwhiteunits25		
GS:0000036	alcoholic units from white wine at age 50+ collected at R1, per wk	Alcohol_v1	alcoholic units from white wine at age 50+ collected at R1, per wk	alcohol use history	R1alcoholwhiteunits50		
GS:0000037	alcoholic units from wine collected at R1, per wk	Alcohol_v1	alcoholic units from wine collected at R1, per wk	alcohol use history	R1alcoholwineunits		
GS:0000038	alcoholic units from wine at age 18-24 collected at R1, per wk	Alcohol_v1	alcoholic units from wine at age 18-24 collected at R1, per wk	alcohol use history	R1alcoholwineunits18		
GS:0000039	alcoholic units from wine at age 25-49 collected at R1, per wk	Alcohol_v1	alcoholic units from wine at age 25-49 collected at R1, per wk	alcohol use history	R1alcoholwineunits25		
GS:0000040	alcoholic units from wine at age 50+ collected at R1, per wk	Alcohol_v1	alcoholic units from wine at age 50+ collected at R1, per wk	alcohol use history	R1alcoholwineunits50		
GS:0000041	alcoholic units from beer collected at R2, per wk	Alcohol_v1	alcoholic units from beer collected at R2, per wk	alcohol use history	R2alcoholbeerunits		
GS:0000042	current regular alcohol consumption at R2	Alcohol_v1	current regular alcohol consumption at R2	alcohol use history	R2alcoholcurrent		
GS:0000043	number of days having drunk alcohol in the last 7 days at R2	Alcohol_v1	number of days having drunk alcohol in the last 7 days at R2	alcohol use history	R2alcoholdays		
GS:0000044	ever regular alcohol consumption at R2	Alcohol_v1	ever regular alcohol consumption at R2	alcohol use history	R2alcoholever		
GS:0000045	glasses of alcohol collected at R2 per wk	Alcohol_v1	glasses of alcohol collected at R2, per wk	alcohol use history	R2alcoholglasses		
GS:0000046	alcoholic units from other alcohol collected at R2, per wk	Alcohol_v1	alcoholic units from other alcohol collected at R2, per wk	alcohol use history	R2alcoholotherunits		
GS:0000047	alcoholic units from red wine collected at R2, per wk	Alcohol_v1	alcoholic units from red wine collected at R2, per wk	alcohol use history	R2alcoholredunits		
GS:0000048	alcoholic units from rose wine collected at R2, per wk	Alcohol_v1	alcoholic units from rose wine collected at R2, per wk	alcohol use history	R2alcoholroseunits		
GS:0000049	alcoholic units from sherry collected at R2, per wk	Alcohol_v1	alcoholic units from sherry collected at R2, per wk	alcohol use history	R2alcoholsherryunits		
GS:0000050	alcoholic units from spirits collected at R2, per wk	Alcohol_v1	alcoholic units from spirits collected at R2, per wk	alcohol use history	R2alcoholspiritunits		
GS:0000051	never, current or past drinker at R2	Alcohol_v1	never, current or past drinker at R2	alcohol use history	R2alcoholstatus		
GS:0000052	age stopped regular alcohol consumption at R2	Alcohol_v1	age stopped regular alcohol consumption at R2	alcohol use history	R2alcoholstopage		
GS:0000053	alcoholic units collected at R2, per wk	Alcohol_v1	alcoholic units collected at R2, per wk	alcohol use history	R2alcoholunits		
GS:0000054	alcoholic units from white wine collected at R2, per wk	Alcohol_v1	alcoholic units from white wine collected at R2, per wk	alcohol use history	R2alcoholwhiteunits		
GS:0000055	alcoholic units from wine collected at R2, per wk	Alcohol_v1	alcoholic units from wine collected at R2, per wk	alcohol use history	R2alcoholwineunits		
GS:0000056	alcoholic units from beer collected at R4, per wk	Alcohol_v1	alcoholic units from beer collected at R4, per wk	alcohol use history	R4alcoholbeerunits		
GS:0000057	current regular alcohol consumption at R4	Alcohol_v1	current regular alcohol consumption at R4	alcohol use history	R4alcoholcurrent		
GS:0000058	number of days having drunk alcohol in the last 7 days at R4	Alcohol_v1	number of days having drunk alcohol in the last 7 days at R4	alcohol use history	R4alcoholdays		
GS:0000059	ever regular alcohol consumption at R4	Alcohol_v1	ever regular alcohol consumption at R4	alcohol use history	R4alcoholever		
GS:0000060	glasses of alcohol collected at R4, per wk	Alcohol_v1	glasses of alcohol collected at R4, per wk	alcohol use history	R4alcoholglasses		
GS:0000061	alcoholic units from other alcohol collected at R4, per wk	Alcohol_v1	alcoholic units from other alcohol collected at R4, per wk	alcohol use history	R4alcoholotherunits		
GS:0000062	alcoholic units from red wine collected at R4, per wk	Alcohol_v1	alcoholic units from red wine collected at R4, per wk	alcohol use history	R4alcoholredunits		
GS:0000063	alcoholic units from rose wine collected at R4, per wk	Alcohol_v1	alcoholic units from rose wine collected at R4, per wk	alcohol use history	R4alcoholroseunits		
GS:0000064	alcoholic units from sherry collected at R4, per wk	Alcohol_v1	alcoholic units from sherry collected at R4, per wk	alcohol use history	R4alcoholsherryunits		
GS:0000065	alcoholic units from spirits collected at R4, per wk	Alcohol_v1	alcoholic units from spirits collected at R4, per wk	alcohol use history	R4alcoholspiritunits		
GS:0000066	never, current or past drinker at R4	Alcohol_v1	never, current or past drinker at R4	alcohol use history	R4alcoholstatus		
GS:0000067	age stopped regular alcohol consumption reported at R4	Alcohol_v1	age stopped regular alcohol consumption reported at R4	alcohol use history	R4alcoholstopage		
GS:0000068	alcoholic units at R4 age, per wk	Alcohol_v1	alcoholic units at R4 age, per wk	alcohol use history	R4alcoholunits		
GS:0000069	alcoholic units from white wine collected at R4, per wk	Alcohol_v1	alcoholic units from white wine collected at R4, per wk	alcohol use history	R4alcoholwhiteunits		
GS:0000070	alcoholic units from wine collected at R4, per wk	Alcohol_v1	alcoholic units from wine collected at R4, per wk	alcohol use history	R4alcoholwineunits		
GS:0000071	alcoholic units from beer at age 18-24, per wk	Alcohol_v1	alcoholic units from beer at age 18-24, per wk	alcohol use history	alcoholbeerunits18		
GS:0000072	alcoholic units from beer at age25-49, per wk	Alcohol_v1	alcoholic units from beer at age 25-49, per wk	alcohol use history	alcoholbeerunits25		
GS:0000073	alcoholic units from beer at age 50+, per wk	Alcohol_v1	alcoholic units from beer at age 50+, per wk	alcohol use history	alcoholbeerunits50		
GS:0000074	glasses of alcohol at age 18-24, per wk	Alcohol_v1	glasses of alcohol at age 18-24, per wk	alcohol use history	alcoholglasses18		
GS:0000075	glasses of alcohol at age 25-49, per wk	Alcohol_v1	glasses of alcohol at age 25-49, per wk	alcohol use history	alcoholglasses25		
GS:0000076	glasses of alcohol at age 50+, per wk	Alcohol_v1	glasses of alcohol at age 50+, per wk	alcohol use history	alcoholglasses50		
GS:0000077	alcoholic units from other alcohol at age 18-24, per wk	Alcohol_v1	alcoholic units from other alcohol at age 18-24, per wk	alcohol use history	alcoholotherunits18		
GS:0000078	alcoholic units from other alcohol at age 25-49, per wk	Alcohol_v1	alcoholic units from other alcohol at age 25-49, per wk	alcohol use history	alcoholotherunits25		
GS:0000079	alcoholic units from other alcohol at age 50+, per wk	Alcohol_v1	alcoholic units from other alcohol at age 50+, per wk	alcohol use history	alcoholotherunits50		
GS:0000080	alcoholic units from red wine at age 18-24, per wk	Alcohol_v1	alcoholic units from red wine at age 18-24, per wk	alcohol use history	alcoholredunits18		
GS:0000081	alcoholic units from red wine at age 25-49, per wk	Alcohol_v1	alcoholic units from red wine at age 25-49, per wk	alcohol use history	alcoholredunits25		
GS:0000082	alcoholic units from red wine at age 50+, per wk	Alcohol_v1	alcoholic units from red wine at age 50+, per wk	alcohol use history	alcoholredunits50		
GS:0000083	alcoholic units from sherry at age 18-24, per wk	Alcohol_v1	alcoholic units from sherry at age 18-24, per wk	alcohol use history	alcoholsherryunits18		
GS:0000084	alcoholic units from sherry at age 25-49, per wk	Alcohol_v1	alcoholic units from sherry at age 25-49, per wk	alcohol use history	alcoholsherryunits25		
GS:0000085	alcoholic units from sherry at age 50+, per wk	Alcohol_v1	alcoholic units from sherry at age 50+, per wk	alcohol use history	alcoholsherryunits50		
GS:0000086	alcoholic units from spirits at age 18-24, per wk	Alcohol_v1	alcoholic units from spirits at age 18-24, per wk	alcohol use history	alcoholspiritunits18		
GS:0000087	alcoholic units from spirits at age 25-49, per wk	Alcohol_v1	alcoholic units from spirits at age 25-49, per wk	alcohol use history	alcoholspiritunits25		
GS:0000088	alcoholic units from spirits at age 50+, per wk	Alcohol_v1	alcoholic units from spirits at age 50+, per wk	alcohol use history	alcoholspiritunits50		
GS:0000089	age started regular alcohol consumption	Alcohol_v1	age started regular alcohol consumption	alcohol use history	alcoholstartage		
GS:0000090	age stopped regular alcohol consumption	Alcohol_v1	age stopped regular alcohol consumption	alcohol use history	alcoholstopage		
GS:0000091	alcoholic units at age 18-24, per wk	Alcohol_v1	alcoholic units at age 18-24, per wk	alcohol use history	alcoholunits18		
GS:0000092	alcoholic units at age 25-49, per wk	Alcohol_v1	alcoholic units at age 25-49, per wk	alcohol use history	alcoholunits25		
GS:0000093	alcoholic units at age 50+, per wk	Alcohol_v1	alcoholic units at age 50+, per wk	alcohol use history	alcoholunits50		
GS:0000094	alcoholic units from white wine at age 18-24, per wk	Alcohol_v1	alcoholic units from white wine at age 18-24, per wk	alcohol use history	alcoholwhiteunits18		
GS:0000095	alcoholic units from white wine at age 25-49, per wk	Alcohol_v1	alcoholic units from white wine at age 25-49, per wk	alcohol use history	alcoholwhiteunits25		
GS:0000096	alcoholic units from white wine at age 50+, per wk	Alcohol_v1	alcoholic units from white wine at age 50+, per wk	alcohol use history	alcoholwhiteunits50		
GS:0000097	alcoholic units from wine at age 18-24, per wk	Alcohol_v1	alcoholic units from wine at age 18-24, per wk	alcohol use history	alcoholwineunits18		
GS:0000098	alcoholic units from wine at age 25-49, per wk	Alcohol_v1	alcoholic units from wine at age 25-49, per wk	alcohol use history	alcoholwineunits25		
GS:0000099	alcoholic units from wine at age 50+, per wk	Alcohol_v1	alcoholic units from wine at age 50+, per wk	alcohol use history	alcoholwineunits50		
GS:0000100	Grouped type of night shift work	NightWorkEpisodes_v1	Grouped type of night shift work	occupation	NWcollapsejobtype		
GS:0000101	Mean days per week of night shift during episode	NightWorkEpisodes_v1	Mean days per week of night shift during episode	occupation	NWdays		
GS:0000102	Duration of night shift during episode (years)	NightWorkEpisodes_v1	Duration of night shift during episode (years)	occupation	NWdurationyears		
GS:0000103	Year ended episode of night shift work	NightWorkEpisodes_v1	Year ended episodes of night shift year	occupation	NWendyear		
GS:0000104	Mean hours per day of night shift during episode	NightWorkEpisodes_v1	Mean hours per day of night shift during episode	occupation	NWhours		
GS:0000105	Mean hours per week of night shift during episode	NightWorkEpisodes_v1	Mean hours per week of night shift during episode	occupation	NWhoursweek		
GS:0000106	Year started episode of night shift work	NightWorkEpisodes_v1	Year started episode of night shift work	occupation	NWstartyear		
GS:0000107	R2 Moderate and light physical activity at home (MET hours/week)	PhysMET_v1	R2 Moderate and light physical activity in active jobs at home (e.g. gardening, decorating, washing car, etc.) (MET hours/week)	physical activity history	PhysMETLtHome		
GS:0000108	All moderate and light physical activity household work (MET hours/week)	PhysMET_v1	All moderate and light physical activity doing active housework and manual labour (MET hours/week)	physical activity history	PhysMetHouseTot		
GS:0000109	Moderate and light physical activity cycling (MET hours/week)	PhysMET_v1	Moderate and light physical activity cycling (including to and from work and for pleasure) (MET hours/week)	physical activity history	PhysMetLtCycl		
GS:0000110	Moderate and light physical activity dancing (MET hours/week)	PhysMET_v1	Moderate and light physical activity dancing (MET hours/week)	physical activity history	PhysMetLtDanc		
GS:0000111	Moderate and light physical activity doing active housework (MET hours/week)	PhysMET_v1	Moderate and light physical activity doing active housework (e.g. hoovering, scrubbing floors, bed making, hanging out washing, etc) (MET hours/week)	physical activity history	PhysMetLtHouse		
GS:0000112	Moderate and light physical activity In non-paid manual labour (MET hours/week)	PhysMET_v1	Moderate and light physical activity in non-paid manual labour (e.g. gardening, decorating, washing car, etc.) (MET hours/week)	physical activity history	PhysMetLtManual		
GS:0000113	Moderate and light physical activity walking (MET hours/week)	PhysMET_v1	Moderate and light physical activity walking (including walking to and from work, walking to the shops, walking for pleasure, etc) (MET hours/week)	physical activity history	PhysMetLtWalk		
GS:0000114	Moderate or light exercise at work (MET hours/week)	PhysMET_v1	Moderate or light exercise at work (MET hours/week)	physical activity history	PhysMetLtWork		
GS:0000115	All recreational physical activity (MET hours/week)	PhysMET_v1	All recreational physical activity (MET hours/week)	physical activity history	PhysMetRecTot		
GS:0000116	Other strenous physical activity (MET hours/week)	PhysMET_v1	Strenous other activities that get you out of breath and make you sweat considerably (MET hours/week)	physical activity history	PhysMetStrOther		
GS:0000117	Sports strenous physical activity (MET hours/week)	PhysMET_v1	Sport or training sufficient to get you out of breath and make you sweat considerably (e.g. netball, jogging, exercise class, tennis, football, swimming) (MET hours/week)	physical activity history	PhysMetStrSport		
GS:0000118	Work strenous physical activity (MET hours/week)	PhysMET_v1	Activities at work that get you out of breath and make you sweat considerably (e.g. lifting, climbing ladders, building work) (MET hours/week)	physical activity history	PhysMetStrWork		
GS:0000119	Total physical activity (MET hours/week)	PhysMET_v1	Total physical activity (MET hours/week)	physical activity history	PhysMetTotal		
GS:0000120	All work related physical activity (MET hours/week)	PhysMET_v1	All work related physical activity (MET hours/week)	physical activity history	PhysMetWorkTot		
GS:0000121	R2 All moderate and light physical activity household work (MET hours/week)	PhysMET_v1	R2 All moderate and light physical activity doing active household work (MET hours/week)	physical activity history	R2PhysMETHouseTot		
GS:0000122	R2 Moderate and light physical activity cycling (MET hours/week)	PhysMET_v1	R2 Moderate and light physical activity cycling (including to and from work and for pleasure) (MET hours/week)	physical activity history	R2PhysMETLtCycl		
GS:0000123	R2 Moderate and light physical activity home jobs (MET hours/week)	PhysMET_v1	R2 Moderate and light physical activity doing active jobs at home (MET hours/week)	physical activity history	R2PhysMETLtHome		
GS:0000124	R2 Moderate and light physical activity doing active housework (MET hours/week)	PhysMET_v1	R2 Moderate and light physical activity doing active housework (e.g. hoovering, bed making, hanging out washing, etc) (MET hours/week)	physical activity history	R2PhysMETLtHouse		
GS:0000125	R2 Moderate and light physical activity at other (MET hours/week)	PhysMET_v1	R2 Moderate and light physical activity other (e.g. non-strenuous recreations) (MET hours/week)	physical activity history	R2PhysMETLtOther		
GS:0000126	R2 Moderate and light physical activity walking (MET hours/week)	PhysMET_v1	R2 Moderate and light physical activity walking (including walking to and from work, walking to the shops, walking for pleasure, etc) (MET hours/week)	physical activity history	R2PhysMETLtWalk		
GS:0000127	R2 Moderate and light physical activity at work (MET hours/week)	PhysMET_v1	R2 Moderate and light physical activity at work (MET hours/week)	physical activity history	R2PhysMETLtWork		
GS:0000128	R2 All recreational physical activity (MET hours/week)	PhysMET_v1	R2 All recreational physical activity (MET hours/week)	physical activity history	R2PhysMETRecTot		
GS:0000129	R2 Other strenous physical activity (MET hours/week)	PhysMET_v1	R2 Strenous other activities that get you out of breath and make you sweat considerably (MET hours/week)	physical activity history	R2PhysMETStrOther		
GS:0000130	R2 Sports strenous physical activity (MET hours/week)	PhysMET_v1	R2 Sport or training sufficient to get you out of breath and make you sweat considerably (e.g. jogging, exercise machine, tennis, swimming) (MET hours/week)	physical activity history	R2PhysMETStrSport		
GS:0000131	R2 Work strenous physical activity (MET hours/week)	PhysMET_v1	R2 Activities at work that get you out of breath and make you sweat considerably (e.g. lifting, climbing ladders, building work) (MET hours/week)	physical activity history	R2PhysMETStrWork		
GS:0000132	R2 Total physical activity (MET hours/week)	PhysMET_v1	R2 Total physical activity (MET hours/week)	physical activity history	R2PhysMETTotal		
GS:0000133	R2 All work related physical activity (MET hours/week)	PhysMET_v1	R2 All work related physical activity (MET hours/week)	physical activity history	R2PhysMETWorkTot		
GS:0000134	R4 Moderate and light physical activity cycling (MET hours/week)	PhysMET_v1	R4 Moderate and light physical activity cycling (including to and from work and for pleasure) (MET hours/week)	physical activity history	R4PhysMETLtCycl		
GS:0000135	R4 Moderate and light physical activity walking (MET hours/week)	PhysMET_v1	R4 Moderate and light physical activity walking (including walking to and from work, walking to the shops, walking for pleasure, etc) (MET hours/week)	physical activity history	R4PhysMETLtWalk		
GS:0000136	R4 Other strenous physical activity (MET hours/week)	PhysMET_v1	R4 Strenous other activities that get you out of breath and make you sweat considerably (MET hours/week)	physical activity history	R4PhysMETStrOther		
GS:0000137	R4 Sports strenous physical activity (MET hours/week)	PhysMET_v1	R4 Sport or training sufficient to get you out of breath and make you sweat considerably (e.g. jogging, exercise machine, tennis, swimming) (MET hours/week)	physical activity history	R4PhysMETStrSport		
GS:0000138	R4 Work strenous physical activity (MET hours/week)	PhysMET_v1	R4 Activities at work that get you out of breath and make you sweat considerably (e.g. lifting, climbing ladders, building work) (MET hours/week)	physical activity history	R4PhysMETStrWork		
GS:0000139	age first night job	Q102nightwork	age first night job	occupation	nightw1age		
GS:0000140	start year first night job	Q102nightwork	start year first night job	occupation	nightw1start		
GS:0000141	age last night job	Q102nightwork	age last night job	occupation	nightwLage		
GS:0000142	end year of last night job	Q102nightwork	end year of last night job	occupation	nightwLend		
GS:0000143	ever done night work in care	Q102nightwork	ever done night work in care	occupation	nightwcare		
GS:0000144	number of night jobs	Q102nightwork	number of night jobs	occupation	nightwcnt		
GS:0000145	ever done night work in elementary job	Q102nightwork	ever done night work in elementary job	occupation	nightwelem		
GS:0000146	irregular night work	Q102nightwork	irregular night work	occupation	nightwirreg		
GS:0000147	Type of night work	Q102nightwork	Type of night work	occupation	nightwjobtype		
GS:0000148	maximum hours per week reported across all jobs	Q102nightwork	maximum hours per week reported across all jobs	occupation	nightwmaxhrsperwk		
GS:0000149	maximum total hours per job reported across all jobs	Q102nightwork	maximum total hours per job reported across all jobs	occupation	nightwmaxtothrs		
GS:0000150	mean days per week	Q102nightwork	mean days per week	occupation	nightwmeandaysperwk		
GS:0000151	mean hours per week	Q102nightwork	mean hours per week	occupation	nightwmeanhrsperwk		
GS:0000152	ever done night work as a nurse	Q102nightwork	ever done night work as a nurse	occupation	nightwnurse		
GS:0000153	total hrs worked over all reported years of all jobs	Q102nightwork	total hrs worked over all reported years of all jobs	occupation	nightwtothrs		
GS:0000154	total hrs worked over all reported years of all jobs (irreg)	Q102nightwork	total hrs worked over all reported years of all jobs (irreg)	occupation	nightwtothrsirreg		
GS:0000155	reported duration of nightwork, years	Q102nightwork	reported duration of nightwork, years	occupation	nightwtotyrs		
GS:0000156	reported duration of nightwork (yrs) not limited to previous 10yrs	Q102nightwork	reported duration of nightwork (yrs) not limited to previous 10yrs	occupation	nightwtotyrs_10		
GS:0000157	reported duration of nightwork, years (irreg)	Q102nightwork	reported duration of nightwork, years (irreg)	occupation	nightwtotyrsirreg		
GS:0000158	R2: frequency of cereal intake in past months	Q11diet	R2: frequency of cereal intake in past months	dietary history	R2dietcerealc		
GS:0000159	R2: frequency of cooked veg intake in past months	Q11diet	R2: frequency of cooked veg intake in past months	dietary history	R2dietcookedvegc		
GS:0000160	R2: frequency of dried fruit intake in past months	Q11diet	R2: frequency of dried fruit intake in past months	dietary history	R2dietdriedfruitc		
GS:0000161	R2: frequency of fresh fruit intake in past months	Q11diet	R2: frequency of fresh fruit intake in past months	dietary history	R2dietfreshfruitc		
GS:0000162	R2: frequency of grapefruit intake in past months	Q11diet	R2: frequency of grapefruit intake in past months	dietary history	R2dietgrapefruitc		
GS:0000163	R2: frequency of grapefruit juice intake in past months	Q11diet	R2: frequency of grapefruit juice intake in past months	dietary history	R2dietgrapefruitjuicec		
GS:0000164	R2: frequency of oily fish intake in past months	Q11diet	R2: frequency of oily fish intake in past months	dietary history	R2dietoilyfishc		
GS:0000165	R2: frequency of salad and vegetable intake in past months	Q11diet	R2: frequency of salad and vegetable intake in past months	dietary history	R2dietsaladvegc		
GS:0000166	R2: frequency of salmon intake in past months	Q11diet	R2: frequency of salmon intake in past months	dietary history	R2dietsalmonc		
GS:0000167	R2: frequency of tuna intake in past months	Q11diet	R2: frequency of tuna intake in past months	dietary history	R2diettunac		
GS:0000168	Most often uses butter for frying	Q11diet	Most often uses butter for frying	dietary history	dietbutter		
GS:0000169	dairy eating status at entry	Q11diet	dairy eating status at entry	dietary history	dietdairy		
GS:0000170	number of days eating dairy in past week	Q11diet	number of days eating dairy in past week	dietary history	dietdairydays		
GS:0000171	never eaten dairy at study entry	Q11diet	never eaten dairy at study entry	dietary history	dietdairynever		
GS:0000172	Age at which stopped eating dairy	Q11diet	Age at which stopped eating dairy	dietary history	dietdairystopage		
GS:0000173	egg eating status at entry	Q11diet	egg eating status at entry	dietary history	dietegg		
GS:0000174	number of days eating egg in past week	Q11diet	number of days eating egg in past week	dietary history	dieteggdays		
GS:0000175	never eaten egg at study entry	Q11diet	never eaten egg at study entry	dietary history	dieteggnever		
GS:0000176	Age at which stopped eating eggs	Q11diet	Age at which stopped eating eggs	dietary history	dieteggstopage		
GS:0000177	fish eating status at entry	Q11diet	fish eating status at entry	dietary history	dietfish		
GS:0000178	number of days eating fish in past week	Q11diet	number of days eating fish in past week	dietary history	dietfishdays		
GS:0000179	never eaten fish at study entry	Q11diet	never eaten fish at study entry	dietary history	dietfishnever		
GS:0000180	Age at which stopped eating fish	Q11diet	Age at which stopped eating fish	dietary history	dietfishstopage		
GS:0000181	number of fruit servings/day	Q11diet	number of fruit servings/day	dietary history	dietfruitserv		
GS:0000182	Does not use fat for frying	Q11diet	Does not use fat for frying	dietary history	dietfrynone		
GS:0000183	Most often uses other fat for frying	Q11diet	Most often uses other fat for frying	dietary history	dietfryother		
GS:0000184	Most often uses lard for frying	Q11diet	Most often uses lard for frying	dietary history	dietlard		
GS:0000185	Most often uses margarine for frying	Q11diet	Most often uses margarine for frying	dietary history	dietmarg		
GS:0000186	meat eating status at entry	Q11diet	meat eating status at entry	dietary history	dietmeat		
GS:0000187	number of days eating meat in past week	Q11diet	number of days eating meat in past week	dietary history	dietmeatdays		
GS:0000188	never eaten meat at study entry	Q11diet	never eaten meat at study entry	dietary history	dietmeatnever		
GS:0000189	Age at which stopped eating meat	Q11diet	Age at which stopped eating meat	dietary history	dietmeatstopage		
GS:0000190	type of oil used for frying grilling roasting	Q11diet	type of oil used for frying grilling roasting	dietary history	dietoil		
GS:0000191	Most often uses olive oil for frying	Q11diet	Most often uses olive oil for frying	dietary history	dietolive		
GS:0000192	soya eating status at entry	Q11diet	soya eating status at entry	dietary history	dietsoya		
GS:0000193	number of days eating soya in past week	Q11diet	number of days eating soya in past week	dietary history	dietsoyadays		
GS:0000194	never eaten soya at study entry	Q11diet	never eaten soya at study entry	dietary history	dietsoyanever		
